url,address,name,rate,votes,phone,location,rest_type,dish_liked,cuisines,review_list
https://www.zomato.com/bangalore/coffee-tindi-banashankari-bangalore?context=eyJzZSI6eyJlIjpbIjE4ODI0MzQyIiwiNTcxMDIiLCIxODU0MTU4NCIsIjU2MDI2IiwxODUwMDAyMCwiNTc2MzciLCIxODU3MTE4NCIsIjE4NTcxNzg4IiwiNTE3MDkiLCIxODU3ODEwNyIsIjE4ODgxNjc3IiwiMTg4NDQyNjAiLCIxODU5OTU0OCIsIjE4ODY3MTIyIiwiMTgyODA1OTQiXSwidCI6IkNhZlx1MDBlOXMgYW5kIERlbGlzIGluIEJhc2F2YW5hZ3VkaSJ9fQ==,27th Cross Rd Banashankari Stage II Banashankari Bangalore,Coffee Tindi,3.8/5,75,,Banashankari,"Cafe, Quick Bites",,Cafe  South Indian,    Rated 5 0    RATED n  please provide some extra sambal the quantity was very less      Rated 3 0    RATED n  Tasty idlis and Kesari bath  but  chatni and sambar were not upto the mark  Especially  sambar was really bad  nPackaging also can be little better  n       Rated 1 0    RATED n  Neer dosa was good   but Rava dosa was bad bad worst not had that kind of Rava dosa    before            Rated 4 0    RATED n  set dosa was awesome         Rated 1 0    RATED n  fuck you man  who send tea in juice cups  it got spilled      Rated 2 0    RATED n  chutney and sambar was done in the same package for 2 masala dosa     it was really inconvenient cause i had to do seperation before goving it to my friend      Rated 3 0    RATED n                                                                                                                                                                                     Rated 1 0    RATED n  they have cheated by not voda and also chutney      Rated 5 0    RATED n  Good      Rated 3 0    RATED n  packing super and dosa idli and vada is good but the sides is worst need to improve a lot in sides   like sambar and Sagu   if improved it will be a super please for south indian food        Rated 5 0    RATED n  Spr      Rated 4 0    RATED n  good      Rated 5 0    RATED n  Awesome food      Rated 5 0    RATED n  i had ordered south meals   i was very pleased with the taste and quality of the food   looking forward for more orders in the future with them         Rated 5 0    RATED n  tasty nd yummy      Rated 4 0    RATED n  good morning      Rated 5 0    RATED n  very good      Rated 5 0    RATED n       Rated 5 0    RATED n  nice      Rated 5 0    RATED n  superb      Rated 4 0    RATED n  good morning      Rated 5 0    RATED n  very good      Rated 5 0    RATED n       Rated 5 0    RATED n  nice      Rated 5 0    RATED n  superb      Rated 4 0    RATED n  good morning      Rated 5 0    RATED n  very good      Rated 5 0    RATED n       Rated 5 0    RATED n  nice      Rated 5 0    RATED n  superb      Rated 4 0    RATED n  good morning      Rated 5 0    RATED n  very good      Rated 5 0    RATED n       Rated 5 0    RATED n  nice      Rated 5 0    RATED n  superb      Rated 4 0    RATED n  good morning      Rated 5 0    RATED n  very good      Rated 5 0    RATED n       Rated 5 0    RATED n  nice      Rated 5 0    RATED n  superb      Rated 4 0    RATED n  good morning      Rated 5 0    RATED n  very good      Rated 5 0    RATED n       Rated 5 0    RATED n  nice      Rated 5 0    RATED n  superb      Rated 4 0    RATED n  good morning      Rated 5 0    RATED n  very good      Rated 5 0    RATED n       Rated 5 0    RATED n  nice      Rated 5 0    RATED n  superb      Rated 5 0    RATED n  nice            Rated 4 0    RATED n  they forgot to pack chutney for 3 plates of idly vadas  however we got ONE  single plastic spoon      Rated 5 0    RATED n  Taste was amazing      Rated 5 0    RATED n  good service      Rated 1 0    RATED n  Food was packed very badly  We could see the deformation of the plastic wrapped around hot food       Rated 5 0    RATED n  nice            Rated 4 0    RATED n  they forgot to pack chutney for 3 plates of idly vadas  however we got ONE  single plastic spoon      Rated 5 0    RATED n  Taste was amazing      Rated 5 0    RATED n  good service      Rated 1 0    RATED n  Food was packed very badly  We could see the deformation of the plastic wrapped around hot food       Rated 5 0    RATED n  nice            Rated 4 0    RATED n  they forgot to pack chutney for 3 plates of idly vadas  however we got ONE  single plastic spoon      Rated 5 0    RATED n  Taste was amazing      Rated 5 0    RATED n  good service      Rated 1 0    RATED n  Food was packed very badly  We could see the deformation of the plastic wrapped around hot food       Rated 5 0    RATED n  nice            Rated 4 0    RATED n  they forgot to pack chutney for 3 plates of idly vadas  however we got ONE  single plastic spoon      Rated 5 0    RATED n  Taste was amazing      Rated 5 0    RATED n  good service      Rated 1 0    RATED n  Food was packed very badly  We could see the deformation of the plastic wrapped around hot food       Rated 5 0    RATED n  nice            Rated 4 0    RATED n  they forgot to pack chutney for 3 plates of idly vadas  however we got ONE  single plastic spoon      Rated 5 0    RATED n  Taste was amazing      Rated 5 0    RATED n  good service      Rated 1 0    RATED n  Food was packed very badly  We could see the deformation of the plastic wrapped around hot food       Rated 5 0    RATED n  nice            Rated 4 0    RATED n  they forgot to pack chutney for 3 plates of idly vadas  however we got ONE  single plastic spoon      Rated 5 0    RATED n  Taste was amazing      Rated 5 0    RATED n  good service      Rated 1 0    RATED n  Food was packed very badly  We could see the deformation of the plastic wrapped around hot food       Rated 5 0    RATED n  nice            Rated 4 0    RATED n  they forgot to pack chutney for 3 plates of idly vadas  however we got ONE  single plastic spoon      Rated 5 0    RATED n  Taste was amazing      Rated 5 0    RATED n  good service      Rated 1 0    RATED n  Food was packed very badly  We could see the deformation of the plastic wrapped around hot food       Rated 5 0    RATED n  nice            Rated 4 0    RATED n  they forgot to pack chutney for 3 plates of idly vadas  however we got ONE  single plastic spoon      Rated 5 0    RATED n  Taste was amazing      Rated 5 0    RATED n  good service      Rated 1 0    RATED n  Food was packed very badly  We could see the deformation of the plastic wrapped around hot food       Rated 5 0    RATED n  nice            Rated 4 0    RATED n  they forgot to pack chutney for 3 plates of idly vadas  however we got ONE  single plastic spoon      Rated 5 0    RATED n  Taste was amazing      Rated 5 0    RATED n  good service      Rated 1 0    RATED n  Food was packed very badly  We could see the deformation of the plastic wrapped around hot food       Rated 5 0    RATED n  nice            Rated 4 0    RATED n  they forgot to pack chutney for 3 plates of idly vadas  however we got ONE  single plastic spoon      Rated 5 0    RATED n  Taste was amazing      Rated 5 0    RATED n  good service      Rated 1 0    RATED n  Food was packed very badly  We could see the deformation of the plastic wrapped around hot food       Rated 1 0    RATED n  neer dosa full waste          Rated 5 0    RATED n  good food every time         Rated 4 0     RATED n  kindly improve on delivery timing  it s getting late   
https://www.zomato.com/bangalore/brew-bakes-jayanagar?context=eyJzZSI6eyJlIjpbIjE4NTQxNTg0IiwiNTYwMjYiLCIxODUwMDAyMCIsIjU3NjM3IiwxODU3MTE4NCwiMTg1NzE3ODgiLCI1MTcwOSIsIjE4NTc4MTA3IiwiMTg4ODE2NzciLCIxODg0NDI2MCIsIjE4NTk5NTQ4IiwiMTg4NjcxMjIiLCIxODI4MDU5NCJdLCJ0IjoiQ2FmXHUwMGU5cyBhbmQgRGVsaXMgaW4gQmFzYXZhbmFndWRpIn19,,Brew Bakes,3.4/5,13,,Jayanagar,Cafe,,Cafe  Continental  Italian,    Rated 5 0    RATED n  Thanks      Rated 4 5    RATED n  Place is small but neat  Service is very good  Tried Pizza  Mango flavored soda  yummy    honey chili potatoes   spicy and yummy   looking forward to another round       Rated 4 0    RATED n  Reasonable rates and good food   the salsa sauce served with Nachos is damn yuummm    nThe staff is too Co Operative  nRecommend for short eats            Rated 4 0    RATED n  Place is having small set up  but well maintained  n nNeat and Clean  Good seating arrangements  n nService was very good  n nWe tried Garlic cheese bread which was good  n nTried Tomato Cheese Pizza which was Just OK  n nWe tried mayonnaise sandwich and Mexican sandwich both were pretty good  n nCost is reasonable and quality and quantity is maintained accordingly       Rated 5 0    RATED n  Decent interiors and reasonably priced  cozy place to work with a cup of coffee  friendly people and nice food served  will definitely suggest to visit      Rated 5 0     RATED n  It s a very nice cafe worth of going there      nU must try it once          nAll the items there are very worth full and very very tasty and yummy             
https://www.zomato.com/bangalore/java-city-jayanagar?context=eyJzZSI6eyJlIjpbIjE4NTAwMDIwIiwiNTc2MzciLCIxODU3MTE4NCIsIjE4NTcxNzg4Iiw1MTcwOSwiMTg1NzgxMDciLCIxODg4MTY3NyIsIjE4ODQ0MjYwIiwiMTg1OTk1NDgiLCIxODg2NzEyMiIsIjE4MjgwNTk0Il0sInQiOiJDYWZcdTAwZTlzIGFuZCBEZWxpcyBpbiBCYXNhdmFuYWd1ZGkifX0=,,Java City,2.6/5,157,,Jayanagar,Cafe,Coffee  Sandwich  Hot Chocolate  Ice Tea  Sandwiches  Chicken Lasagne  Pizza,Cafe  American  Pizza,    Rated 3 0     RATED n  This place we visited as we had to wait for a friend and we had no other place where we could hang out  The ambience is not great and since smoking is allowed its not advisable for kids and ppl who don t want to be a passive smoker  Food is ok but coffee was good     
https://www.zomato.com/bangalore/chaai-resto-jayanagar-bangalore?context=eyJzZSI6eyJlIjpbIjE4NTcxMTg0IiwiMTg1NzE3ODgiLCI1MTcwOSIsIjE4NTc4MTA3IiwxODg4MTY3NywiMTg4NDQyNjAiLCIxODU5OTU0OCIsIjE4ODY3MTIyIiwiMTgyODA1OTQiXSwidCI6IkNhZlx1MDBlOXMgYW5kIERlbGlzIGluIEJhc2F2YW5hZ3VkaSJ9fQ==,Site 825 Municipal 42 13th Cross W.K.P. Road 7th Block Jayanagar Extension Jayanagar Bangalore,Chaai Resto,,0,,Jayanagar,Cafe,,Cafe  Beverages  Fast Food  Rolls,  
https://www.zomato.com/bangalore/sea-green-cafe-1-banashankari-bangalore?context=eyJzZSI6eyJlIjpbIjE4NTcxNzg4IiwiNTE3MDkiLCIxODU3ODEwNyIsIjE4ODgxNjc3IiwxODg0NDI2MCwiMTg1OTk1NDgiLCIxODg2NzEyMiIsIjE4MjgwNTk0Il0sInQiOiJDYWZcdTAwZTlzIGFuZCBEZWxpcyBpbiBCYXNhdmFuYWd1ZGkifX0=,1036 Srinidhi Plaza 3rd floor Above Nilgiris Stage 2 Banashankari Bangalore,Sea Green Cafe,3.3/5,4,,Banashankari,Cafe,,Cafe  Fast Food  Beverages,   Rated 5 0    RATED n  Newly opened cafe near KIMS Medical College  nSpacious and pleasant ambiance  nMust try Chicken Pakoda and Crispy Fried Chicken  nSheesha happy hours offers are good and affordable    
https://www.zomato.com/bangalore/rustic-treats-jayanagar?context=eyJzZSI6eyJlIjpbIjUxNzA5IiwiMTg1NzgxMDciLCIxODg4MTY3NyIsIjE4ODQ0MjYwIiwxODU5OTU0OCwiMTg4NjcxMjIiLCIxODI4MDU5NCJdLCJ0IjoiQ2FmXHUwMGU5cyBhbmQgRGVsaXMgaW4gQmFzYXZhbmFndWRpIn19,13-A 32nd Cross 7th Block Jayanagar Bangalore,Rustic Treats,3.3/5,4,,Jayanagar,"Quick Bites, Cafe",,Street Food  Cafe,  
https://www.zomato.com/bangalore/360-atoms-restaurant-and-cafe-banashankari-bangalore?context=eyJzZSI6eyJlIjpbIjE4NTc4MTA3IiwiMTg4ODE2NzciLCIxODg0NDI2MCIsIjE4NTk5NTQ4IiwxODg2NzEyMiwiMTgyODA1OTQiXSwidCI6IkNhZlx1MDBlOXMgYW5kIERlbGlzIGluIEJhc2F2YW5hZ3VkaSJ9fQ==,,360 Atoms Restaurant And Cafe,3.1/5,13,,Banashankari,Cafe,,Cafe  Chinese  Continental  Italian,   Rated 5 0    RATED n  Friendly staffs   nice ambience colourful lights   hanging skeletons reasonable price   nice music gud for group of friends enjoyed a lot             Rated 4 0    RATED n  Must experience  The service was impeccable We were made to feel welcome and dishes very reasonably priced  Before we had even finished our plates we were planning the next time we would eat here       Rated 4 0    RATED n  Hi    This is place to chill and experience different type of food  We recently visted and there was good treatment from staff n white sauce pasta   pizza   garlic bread stick  momos  was awesome  Great place       Rated 5 0    RATED n  Nice place to chill out and have a good time with friends  Nice ambience and good tasting food  n nGood selection of foods for both veg and non veg    
https://www.zomato.com/bangalore/people-tree-cafe-jayanagar?context=eyJzZSI6eyJlIjpbIjE4ODgxNjc3IiwiMTg4NDQyNjAiLCIxODU5OTU0OCIsIjE4ODY3MTIyIiwxODI4MDU5NF0sInQiOiJDYWZcdTAwZTlzIGFuZCBEZWxpcyBpbiBCYXNhdmFuYWd1ZGkifX0=,692 12th Cross Road Near Nethradhama Jayanagar Bangalore,People Tree Cafe,3.7/5,168,,Jayanagar,Cafe,Chocolate Shake  Nachos  Babycorn Manchurian  Cheese Maggi  French Fries  Tea  Oreo Shake,Cafe  Fast Food  Beverages,  
https://www.zomato.com/bangalore/al-diwan-biryanis-and-more-basavanagudi-bangalore?context=eyJzZSI6eyJlIjpbMTg4MDMxNjAsIjE4NzczOTkzIiwiMTgwODk2OTMiLCI1NzQ5MiIsIjE4NTg4NTM2IiwiMTg2NTcxOTMiLCI1NTM5NyIsIjE4MTczMDkyIiwiMTg3OTcxMzIiLCI1MTk1NiIsIjUzNDc4Il0sInQiOiJEZWxpdmVyeSBSZXN0YXVyYW50cyBpbiBCYXNhdmFuYWd1ZGkifX0=,,Al Diwan Biryanis And More,3.3/5,12,,Basavanagudi,"Takeaway, Delivery",,Biryani,    Rated 3 0    RATED n  not expect ed taste      Rated 2 0     RATED n  I had ordered ghee rice
https://www.zomato.com/bangalore/freshmenu-banashankari?context=eyJzZSI6eyJlIjpbIjE4ODAzMTYwIiwiMTg3NzM5OTMiLDE4MDg5NjkzLCI1NzQ5MiIsIjE4NTg4NTM2IiwiMTg2NTcxOTMiLCI1NTM5NyIsIjE4MTczMDkyIiwiMTg3OTcxMzIiLCI1MTk1NiIsIjUzNDc4IiwiNjA1MTkiLCIxODY1NDY5MiJdLCJ0IjoiRGVsaXZlcnkgUmVzdGF1cmFudHMgaW4gQmFzYXZhbmFndWRpIn19,10 Stavyah Arcade 3rd Floor 9th Main Yarab Nagar Main Road Banashankari Bangalore,FreshMenu,3.9/5,627,,Banashankari,Delivery,Salads  Sandwiches  Salad  Thai Rice  Pasta  Noodles  Pizza,Healthy Food  Chinese  Biryani  North Indian  Continental  Salad  American  Burger,    Rated 5 0    RATED n  What  continental food n nOnline delivery food chain  n nLast time when the food was delivered in a bad condition  had second thoughts for ordering again from this place  Being skeptical ordered chicken noodles but to my surprise the food was yummy  This time they delivered Wat was ordered  n nThanks for the prompt delivery and did really enjoyed the food       Rated 3 0    RATED n  Long pending review    I have been wanting to review but some how got postponed  I had ordered food few weeks back as I was alone  I ordered spinach potpie and lucknowie panner biryani nI liked the potpie  but biryani taste was average  May be I should few more of their items       Rated 3 0    RATED n  2 star is the rating for the quantity of food  I would give a 4 star rating for quality  Averaging is the final score  n nI was severely disappointed at the quantity of Ceaser salad  Brands like eat fit would give double the quantity for the same price  I mean come on  atlest a decent amount of lettuce so that you fill your hunger  I ordered the pot pie in a seperate order after the salad just cause the salad was not enough  The cheese potpie was lacking salt and taste  I get that this is healthy food but doesnt mean we need to skip on basic condiments  n nNot very keen on ordering again from fresh menu unless there is no other option       Rated 5 0     RATED n  Down right the best comfort food of all times  The menu consists of such light and soothing food that doesn t make you feel stubby  Also this gulab jamum mango jar is to die for   
https://www.zomato.com/bangalore/five-star-chicken-1-banashankari?context=eyJzZSI6eyJlIjpbIjE4ODAzMTYwIiwiMTg3NzM5OTMiLCIxODA4OTY5MyIsNTc0OTIsIjE4NTg4NTM2IiwiMTg2NTcxOTMiLCI1NTM5NyIsIjE4MTczMDkyIiwiMTg3OTcxMzIiLCI1MTk1NiIsIjUzNDc4IiwiNjA1MTkiLCIxODY1NDY5MiIsIjE4NzM5NjQ0Il0sInQiOiJEZWxpdmVyeSBSZXN0YXVyYW50cyBpbiBCYXNhdmFuYWd1ZGkifX0=,38 1st Main Mount Joy Extension Banashankari Bangalore,Five Star Chicken,3.4/5,129,,Banashankari,Quick Bites,,Fast Food  Burger,    Rated 4 0     RATED n  taste is good   bt the prices r little high     so price shd be made low otherwise it s good   
https://www.zomato.com/bangalore/empire-restaurant-jayanagar?context=eyJzZSI6eyJlIjpbIjE4MDg5NjkzIiwiNTc0OTIiLCIxODU4ODUzNiIsIjE4NjU3MTkzIiw1NTM5NywiMTgxNzMwOTIiLCIxODc5NzEzMiIsIjUxOTU2IiwiNTM0NzgiLCI2MDUxOSIsIjE4NjU0NjkyIiwiMTg3Mzk2NDQiLCIxODc5MzAxMCIsIjU2MDQyIiwiNTE5OTkiLCIxODU0MTQ4MiIsIjE4Mjk4MjM4IiwiMTg4MjQ3MjQiLCI1Njg4MyIsIjE4NjY3NTY3IiwiNjAxMjQiLCI1ODE0MSIsIjE4NzI3OTQxIl0sInQiOiJEZWxpdmVyeSBSZXN0YXVyYW50cyBpbiBCYXNhdmFuYWd1ZGkifX0=,4 Opposite NMKRV College 21st C Cross Road 3rd Block Jayanagar Bangalore,Empire Restaurant,4.4/5,4884,,Jayanagar,Casual Dining,Chicken Tikka Masala  Mutton Keema Dosa  Mutton Biryani  Raan Biryani  Brain Fry  Chicken Grill  Ghee Rice,North Indian  Mughlai  South Indian  Chinese,    Rated 4 0    RATED n  Empire as usual  A bit costly but does justice with good quantity and quality  The packing was good and hot as well  Looking forward to visit again soon      Rated 3 0    RATED n  Grill and tandoori is an all timer goto  but the quality is suppressed in the recent past  nShwarama is a must try  nButter chicken gravy kerela parota in the mains       Rated 3 0     RATED n  As a vegetarian
https://www.zomato.com/bangalore/anna-kuteera-1-banashankari?context=eyJzZSI6eyJlIjpbIjU3NDkyIiwiMTg1ODg1MzYiLCIxODY1NzE5MyIsIjU1Mzk3IiwxODE3MzA5MiwiMTg3OTcxMzIiLCI1MTk1NiIsIjUzNDc4IiwiNjA1MTkiLCIxODY1NDY5MiIsIjE4NzM5NjQ0IiwiMTg3OTMwMTAiLCI1NjA0MiIsIjUxOTk5IiwiMTg1NDE0ODIiLCIxODI5ODIzOCIsIjE4ODI0NzI0IiwiNTY4ODMiLCIxODY2NzU2NyIsIjYwMTI0IiwiNTgxNDEiLCIxODcyNzk0MSJdLCJ0IjoiRGVsaXZlcnkgUmVzdGF1cmFudHMgaW4gQmFzYXZhbmFndWRpIn19,21 80 Feet Road 3rd Phase 4th Block 3rd Stage Banashankari Bangalore,Anna Kuteera,4.0/5,771,,Banashankari,Casual Dining,Panner Tikka  Kulfi  Coffee  Pav Bhaji  Carrot Halwa  Fried Rice  Set Dosa,South Indian  North Indian  Chinese,    Rated 3 0    RATED n  This our go to place for food in Banashankari  Any time this restaurant is busy and the food quality is maintained  We have tried almost all dishes here  Affordable by everyone  Service is quick  Team management is awesome across the floors  Self service  From morning breakfast to dinner you can choose this place  Even we have ordered online also  The packing good and leakproof until it reaches home       Rated 3 0     RATED n  An ideal place for a quick bite  Udupi foods served quick
https://www.zomato.com/bangalore/energy-addaa-basavanagudi-bangalore?context=eyJzZSI6eyJlIjpbIjE4NTg4NTM2IiwiMTg2NTcxOTMiLCI1NTM5NyIsIjE4MTczMDkyIiwxODc5NzEzMiwiNTE5NTYiLCI1MzQ3OCIsIjYwNTE5IiwiMTg2NTQ2OTIiLCIxODczOTY0NCIsIjE4NzkzMDEwIiwiNTYwNDIiLCI1MTk5OSIsIjE4NTQxNDgyIiwiMTgyOTgyMzgiLCIxODgyNDcyNCIsIjU2ODgzIiwiMTg2Njc1NjciLCI2MDEyNCIsIjU4MTQxIiwiMTg3Mjc5NDEiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJhc2F2YW5hZ3VkaSJ9fQ==,Rashtriya Vidyalaya Road Basavanagudi Bangalore,Energy Addaa,4.2/5,64,,Basavanagudi,Quick Bites,Pizza  Nachos  Salads  Peri Peri Fries  Brownie  Pasta Alfredo  Spaghetti,Salad  Healthy Food  Sandwich  Juices  Burger  Desserts  Pizza,    Rated 4 0    RATED n  Been to this place with two of my Foodie friends  n nThis is situated opposite to Lalbagh West gate  It  s above cafe coffee day  n nThe ambience is typical cafe type simple and classic  n nFood we had    n nFirst let me tell you  They have introduced a new drink by name    GOLD FOGG   similar to red bull  n n1  Mojito   The simple lime juice mojito with monin syrup  n n2  Cheesy peri peri fries   These were so good chess on top and peri peri  n n3  loaded nacho  s   Nachos loaded with cheese and tomatoes  Beside the cheese the Nachos were crisp  Even without dip they were yum to eat  n n4  Margherita pizza   pizza stuffed with cheese
https://www.zomato.com/bangalore/kfc-banashankari?context=eyJzZSI6eyJlIjpbIjU1Mzk3IiwiMTgxNzMwOTIiLCIxODc5NzEzMiIsIjUxOTU2Iiw1MzQ3OCwiNjA1MTkiLCIxODY1NDY5MiIsIjE4NzM5NjQ0IiwiMTg3OTMwMTAiLCI1NjA0MiIsIjUxOTk5IiwiMTg1NDE0ODIiLCIxODI5ODIzOCIsIjE4ODI0NzI0IiwiNTY4ODMiLCIxODY2NzU2NyIsIjYwMTI0IiwiNTgxNDEiLCIxODcyNzk0MSJdLCJ0IjoiRGVsaXZlcnkgUmVzdGF1cmFudHMgaW4gQmFzYXZhbmFndWRpIn19,1 80 Feet Road 6th Block 3rd Stage Banashankari Bangalore,KFC,3.8/5,505,,Banashankari,Quick Bites,Burgers  French Fries,Burger  Fast Food,    Rated 4 0    RATED n  KFC chicken yummy as always  where ever we go same taste and lovely ambience   n nOne of my favourite place to have chicken   n nI took chicken longer and chicken popcorn it was so yummy and delicious as always        Rated 3 0     RATED n  Food   8 10 nService   7 10 nAmbience   9 n nAs rest of the KFC s they have maintained their quality up to the mark  Ambience is well lit and clean  Staffs are cooperative but a bit slow in service      
https://www.zomato.com/bangalore/bengaluru-coffee-house-banashankari?context=eyJzZSI6eyJlIjpbIjE4MTczMDkyIiwiMTg3OTcxMzIiLCI1MTk1NiIsIjUzNDc4Iiw2MDUxOSwiMTg2NTQ2OTIiLCIxODczOTY0NCIsIjE4NzkzMDEwIiwiNTYwNDIiLCI1MTk5OSIsIjE4NTQxNDgyIiwiMTgyOTgyMzgiLCIxODgyNDcyNCIsIjU2ODgzIiwiMTg2Njc1NjciLCI2MDEyNCIsIjU4MTQxIiwiMTg3Mjc5NDEiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJhc2F2YW5hZ3VkaSJ9fQ==,,Bengaluru Coffee House,4.1/5,201,,Banashankari,Quick Bites,Masala Dosa  Tirupathi Pongal  Filter Coffee  Vada  Kharabath  Kali Dosa  Rava Idli,South Indian  North Indian  Chinese  Street Food,    Rated 5 0     RATED n  This is the best place to have Pongal in banshankri  Pongal and it s called as Tirupathi Pongal and it is served with curd raitha   I regularly visit twice in a week     
https://www.zomato.com/bangalore/chinese-square-basavanagudi-bangalore?context=eyJzZSI6eyJlIjpbIjUzNDc4IiwiNjA1MTkiLCIxODY1NDY5MiIsIjE4NzM5NjQ0IiwxODc5MzAxMCwiNTYwNDIiLCI1MTk5OSIsIjE4NTQxNDgyIiwiMTgyOTgyMzgiLCIxODgyNDcyNCIsIjU2ODgzIiwiMTg2Njc1NjciLCI2MDEyNCIsIjU4MTQxIiwiMTg3Mjc5NDEiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJhc2F2YW5hZ3VkaSJ9fQ==,169 Subbarama Chetty Rd NR Colony Basavanagudi Bangalore,Chinese Square,3.9/5,38,,Basavanagudi,Quick Bites,,Chinese,    Rated 4 0    RATED n  Pocket friendly food joint  soups are just 15 rs taste is 5 star best soup are hot and sour  manchow soup   nBest dishes are mushroom fried rice and noodles   Potato Manchurian Panner Manchurian  nBest place to have and I strongly recommend this place       Rated 4 0    RATED n  Ordered Panner Fried Rice and Chocolate Milkshake  food was hot  delivered on time  nTaste of fried rice was good  milkshake was also very good  but I didn   x83   x83   x82   x82   x83   x82   x82   x92t like the packing for milkshake   apart from that nice       Rated 5 0     RATED n  Ordered Veg shezwan noodles and dear god
https://www.zomato.com/bangalore/house-of-kebabs-basavanagudi?context=eyJzZSI6eyJlIjpbIjYwNTE5IiwiMTg2NTQ2OTIiLCIxODczOTY0NCIsIjE4NzkzMDEwIiw1NjA0MiwiNTE5OTkiLCIxODU0MTQ4MiIsIjE4Mjk4MjM4IiwiMTg4MjQ3MjQiLCI1Njg4MyIsIjE4NjY3NTY3IiwiNjAxMjQiLCI1ODE0MSIsIjE4NzI3OTQxIiwiMTg4MjA0MjYiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJhc2F2YW5hZ3VkaSJ9fQ==,,House Of Kebabs,3.8/5,540,,Basavanagudi,Casual Dining,Rolls  Shawarma  Butter Chicken  Mutton Biryani  Lahori Chicken  Chicken Roll  Grape Juice,North Indian  Kebab  Biryani  Chinese,   Rated 2 0    RATED n  Ordinary  n nWe had been here for lunch today  The place is stuffy and not ventilated  nIt was sweet corn soup  chicken 65  mushroom masala and some butter kulchas that we ordered  Sweet corn was on average  but I felt the sweet corn was too old  The chicken 65 masala was a bit raw and sour  The mushrooms in mushroom masala weren   x83   x83   x82   x82   x83   x82   x82   x92t fresh  Kulchas were edible    
https://www.zomato.com/bangalore/mysuru-coffee-thindi-jayanagar?context=eyJzZSI6eyJlIjpbIjE4NzkzMDEwIiwiNTYwNDIiLCI1MTk5OSIsIjE4NTQxNDgyIiwxODI5ODIzOCwiMTg4MjQ3MjQiLCI1Njg4MyIsIjE4NjY3NTY3IiwiNjAxMjQiLCI1ODE0MSIsIjE4NzI3OTQxIiwiMTg4MjA0MjYiLCIxODgyMTc2NSIsIjE4MTQ4OTQxIiwiNTE3MzMiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJhc2F2YW5hZ3VkaSJ9fQ==,,Mysuru Coffee Thindi,4.1/5,296,,Jayanagar,Quick Bites,Coffee  Masala Dosa  Tea  Badam Milk  Vada  Idli  Raagi Dosa,South Indian  Coffee,    Rated 5 0    RATED n  One of the best breakfast n tiffin places  Idli   wadas  dosas  upmas and to top with an excellent coffee are their top selling items  I simply love this place and atleast visit it once in a month  Excellent quality but with self service  A must visit place         Rated 3 0     RATED n  Been to this eat out several times only cause it is close by  This time in a bigger group
https://www.zomato.com/bangalore/chaatimes-basavanagudi?context=eyJzZSI6eyJlIjpbIjUxOTk5IiwiMTg1NDE0ODIiLCIxODI5ODIzOCIsIjE4ODI0NzI0Iiw1Njg4MywiMTg2Njc1NjciLCI2MDEyNCIsIjU4MTQxIiwiMTg3Mjc5NDEiLCIxODgyMDQyNiIsIjE4ODIxNzY1IiwiMTgxNDg5NDEiLCI1MTczMyIsIjE4NzE5NTE0IiwiMTg0ODkxMTUiLCIxODU5NDIwMiIsIjU2NDg3IiwiNTAwMzEiLCIxODI3NTAyMSIsIjE4NTIxOTEyIiwiNTExNjQiLCI1NzIyNSIsIjU1OTk0IiwiMTg2NDM1MzQiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJhc2F2YW5hZ3VkaSJ9fQ==,39 3rd Main4th Cross Hanumanth Nagar Near Basavanagudi Bangalore,Chaatimes,3.8/5,133,,Basavanagudi,Quick Bites,Dabeli  Faluda  Masala Poori  Sandwiches  Tokri Chaat  Pav Bhaji  Dahipuri,Street Food  Fast Food,   Rated 4 0    RATED n  Ordered pack of dabeli for rs 49 today  The packing was neat  The size of dabeli was to the mark  Taste was just yum  Over all value for money         Rated 4 0    RATED n  Best place for eating chats  basket chaat and tokri chaat are the best here you can eat  value for money and good ambience  well maintained    
